FName,LName,Gender,AreaCode,Phone,City,State,Zip,MaritalStatus,HasChild,Salary,Rate,SingleExemp,MarriedExemp,ChildExemp
Sigmund,Arruda,M,301,1000076,BRENTWOOD,MD,20722,M,N,51000,4.75,0,4800,0
Reid,Foutz,F,860,1005655,HARTFORD,CT,6146,S,Y,44500,5.0,12750,0,0
Guoqing,Kleyle,M,787,1002500,LAS PIEDRAS,PR,771,M,N,81000,0.0,0,0,0
Rom,Pietra,M,515,1001937,CLEAR LAKE,IA,50428,M,N,16000,2.634141,0,80,0
Yinan,Rhomberg,M,203,1002772,QUAKER HILL,CT,6375,M,N,67500,5.0,0,24500,0
Injun,Labarthe,F,802,1009802,WHITINGHAM,VT,5361,M,N,14000,3.6,0,6600,0
Yike,Aimeur,M,980,1001008,CHARLOTTE,NC,28232,S,Y,5000,6.0,3300,0,3300
Jussara,Daum,F,586,1001790,OSSEO,MI,49266,M,N,88000,3.9,0,6200,0
Chanathip,Koppstein,F,504,1002137,BURNSIDE,LA,70738,M,N,8500,2.0,0,9000,0
Zhibin,Grayson,M,208,1010817,SAGLE,ID,83860,M,N,70000,7.8,0,6600,0
JoAnne,Claudson,M,843,1000619,AIKEN,SC,29804,M,N,29500,7.0,0,6600,0
Wojciech,Steenstrup,M,774,1001164,NORTH ADAMS,MA,1247,S,Y,63000,5.3,3575,0,1000
Yuuichi,Mitter,F,503,1002597,MULINO,OR,97042,M,Y,35000,9.0,0,318,159
Oscar,Qutaishat,F,406,1016721,POLSON,MT,59860,S,Y,49000,6.9,1900,0,1900
Sonu,Gardarin,M,571,1002660,MIDDLETOWN,VA,22649,M,N,100000,5.75,0,1800,0
Amihood,Tumuluri,M,414,1000393,HINGHAM,WI,53031,M,N,36500,5.0805964,0,1400,0
Heiki,Zockler,F,208,1002317,BOISE,ID,83722,M,N,31500,7.8,0,6600,0
Rogers,Kavvadias,F,217,1001021,SYCAMORE,IL,60178,S,Y,26000,3.0,2000,0,2000
Fai,Calisti,F,507,1000997,MENDOTA,MN,55150,M,N,85000,7.85,0,6600,0
Mema,Laevens,F,304,1015061,GIVEN,WV,25245,M,N,69000,6.5,0,4000,0
Xinxin,Golm,M,605,1005057,HAMILL,SD,57534,S,Y,11500,0.0,0,0,0
Sakae,Bergevin,M,541,1001655,SALEM,OR,97308,S,Y,99500,9.0,159,0,159
Manolis,Kabalevsky,F,239,1000761,ROCKLEDGE,FL,32956,M,N,53000,0.0,0,0,0
Michelene,Turnbull,F,443,1000898,BARCLAY,MD,21607,S,Y,3000,4.75,2400,0,2400
Wensheng,Desai,M,973,1001086,VAUXHALL,NJ,7088,S,Y,97000,2.6143541,1000,0,1500
Akifumi,Bolshov,M,443,1002396,SAINT LEONARD,MD,20685,M,N,73000,4.75,0,4800,0
Erik,Giguere,M,931,1000193,DUNLAP,TN,37327,M,N,55500,0.0,0,0,0
Minsuk,Specker,M,952,1000746,HIBBING,MN,55747,S,Y,4500,5.35,3300,0,3300
Sherri,Sreekantaswamy,M,505,1017507,MESILLA,NM,88046,M,N,15000,4.957143,0,6600,0
Devindra,Aleksandrov,M,812,1002636,ELIZABETHTOWN,IN,47232,M,N,60500,3.4,0,2000,0
Regina,Kunkdelmann,M,207,1010797,EAST LIVERMORE,ME,4228,M,N,86500,8.5,0,5700,0
Audrey,Ginzberg,F,402,1001546,OMAHA,NE,68164,S,Y,82000,6.84,103,0,103
Hongen,Pflugl,M,541,1005312,DIAMOND,OR,97722,S,Y,17000,9.0,159,0,159
Erran,Mlynski,M,203,1004960,BETHANY,CT,6524,S,Y,96500,5.0,12750,0,0
Cris,Drettakis,F,401,1003245,LITTLE COMPTON,RI,2837,M,N,6000,0.0,0,0,0
Wendelin,Niamir,M,907,1016151,MARSHALL,AK,99585,S,Y,43000,0.0,0,0,0
Hitomi,Poss,F,801,1006443,PLYMOUTH,UT,84330,S,Y,31500,7.0,2475,0,2475
Chane,Carre,M,307,1011414,FARSON,WY,82932,S,Y,71500,0.0,0,0,0
Corin,Emmerich,F,717,1000892,WEST CHESTER,PA,19380,S,Y,57500,3.07,0,0,0
Gul,Obradovic,F,267,1000043,WYNNEWOOD,PA,19096,S,Y,63500,3.07,0,0,0
Karakunakara,Schulman,M,401,1014696,PROVIDENCE,RI,2918,M,N,69500,0.0,0,0,0
Sany,Pokorny,F,319,1002078,BERNARD,IA,52032,M,N,51000,8.037368,0,80,0
Feipei,Creecy,M,216,1001313,ROGERS,OH,44455,S,Y,80000,3.2016153,1300,0,1300
Malur,Broscius,F,754,1000422,TAMPA,FL,33680,S,Y,43500,0.0,0,0,0
Supratik,Darrell,M,865,1000364,KNOXVILLE,TN,37931,S,Y,64500,0.0,0,0,0
Moktar,Roccetti,M,256,1004850,BIRMINGHAM,AL,35220,M,N,62500,5.0,0,3000,0
Kapetanakis,Castan,M,720,1001926,ANTONITO,CO,81120,S,Y,31500,4.63,0,0,0
Reem,Seyfer,M,406,1019716,LODGE GRASS,MT,59050,S,Y,53000,6.9,1900,0,1900
Hilan,Schormann,F,620,1002784,ALBERT,KS,67511,M,N,97000,6.45,0,4500,0
Kuniaki,Pashtan,F,207,1016919,BIDDEFORD,ME,4007,M,N,52500,8.5,0,5700,0
Lennert,Placide,F,405,1005541,GANS,OK,74936,S,Y,81500,6.25,1000,0,1000
Muralidhara,Smallwood,F,228,1004332,PHEBA,MS,39755,M,N,85000,5.0,0,12000,0
Boonserm,Choobineh,F,702,1005153,GOLDFIELD,NV,89013,M,N,46500,0.0,0,0,0
Aron,Cheiney,F,206,1000736,MONITOR,WA,98836,M,N,71000,0.0,0,0,0
Ying,Backelin,F,518,1001525,JAVA VILLAGE,NY,14083,S,Y,37000,4.167988,0,0,1000
Mieko,Coorg,M,702,1009467,RENO,NV,89515,M,N,61000,0.0,0,0,0
Carin,Rousskov,M,602,1000540,TUCSON,AZ,85733,M,N,500,2.87,0,4200,0
Kitty,Magnusson,M,803,1001260,GREENWOOD,SC,29647,M,N,59500,7.0,0,6600,0
Sreekrishna,Heinle,M,907,1011916,FAIRBANKS,AK,99707,M,N,88000,0.0,0,0,0
Erann,Gornas,F,812,1002512,TALBOT,IN,47984,S,Y,48500,3.4,1000,0,1000
Dayun,Dinsenmeyer,F,308,1002317,WELLFLEET,NE,69170,S,Y,1000,2.56,103,0,103
Ahuva,Duval,F,785,1003023,COURTLAND,KS,66939,M,N,85000,6.45,0,4500,0
Ignace,Ghahramani,M,253,1002508,TACOMA,WA,98404,S,Y,49500,0.0,0,0,0
Adegbemiga,Minemura,F,302,1003342,WILMINGTON,DE,19803,M,N,38000,4.45,0,220,0
Nanda,Creemer,M,318,1000460,PROVENCAL,LA,71468,M,N,38500,6.0,0,9000,0
Uday,Yemeni,F,605,1006346,MELLETTE,SD,57461,S,Y,94000,0.0,0,0,0
Naoya,Gazdar,F,224,1001528,MARION,IL,62959,S,Y,59000,3.0,2000,0,2000
Bradley,Hackos,M,206,1000761,BICKLETON,WA,99322,M,N,17500,0.0,0,0,0
Chadia,Schiettecatte,F,417,1002951,HOUSTON,MO,65483,M,N,99000,6.0,0,4200,0
Jung,Karczmarczuk,F,802,1018627,NORTH FERRISBURGH,VT,5473,M,N,17500,3.6,0,6600,0
Shelia,Pyreddy,F,973,1001879,ELIZABETH,NJ,7207,S,Y,500,1.4,1000,0,1500
Venkateswarlu,Subramaniyam,F,412,1002049,CROSBY,PA,16724,S,Y,72000,3.07,0,0,0
Lauren,Beninger,M,302,1008761,ODESSA,DE,19730,M,N,22000,3.3590908,0,220,0
Gui,Cyranek,M,405,1002296,TULSA,OK,74130,S,Y,5500,3.375,1000,0,1000
Miguel,Orengo,F,318,1002267,NEW ORLEANS,LA,70157,S,Y,29000,6.0,4500,0,1000
Tianqing,Saracelli,F,423,1003611,LASCASSAS,TN,37085,S,Y,19000,0.0,0,0,0
Jamal,Kadokura,M,401,1000121,CENTRAL FALLS,RI,2863,S,Y,71500,0.0,0,0,0
Filip,Ozhan,F,787,1007351,SANTA ISABEL,PR,757,S,Y,24000,0.0,0,0,0
Behrooz,Taff,M,302,1009640,MARYDEL,DE,19964,M,N,73500,5.95,0,220,0
Lluis,Claus,M,603,1006351,LISBON,NH,3585,S,Y,81500,0.0,0,0,0
Sanjiv,Trehel,M,202,1010257,WASHINGTON,DC,20408,S,Y,36000,9.0,1370,0,1370
Taomas,Putfarken,M,918,1003010,OKLAHOMA CITY,OK,73153,S,Y,15500,6.25,1000,0,1000
Bonghee,Dyckhoff,M,970,1001138,PAONIA,CO,81428,M,N,70500,4.63,0,0,0
Kalina,Kurbel,F,614,1001051,WOODSTOCK,OH,43084,M,N,22000,1.2763128,0,2600,0
Szymon,Honglei,F,608,1001266,LADYSMITH,WI,54848,M,N,14000,4.689656,0,1400,0
Bethina,Pikalev,F,509,1002447,GIG HARBOR,WA,98332,M,N,52500,0.0,0,0,0
Nachum,Mittasch,F,559,1004300,BAYSIDE,CA,95524,S,Y,26500,5.7642727,87,0,272
Masat,Sirovich,M,401,1000743,RUMFORD,RI,2916,M,N,62500,0.0,0,0,0
Kunihiko,Rylands,F,860,1001083,NORFOLK,CT,6058,M,N,84000,5.0,0,24500,0
Sendhil,Vilot,M,309,1000676,MAPLE PARK,IL,60151,S,Y,93000,3.0,2000,0,2000
Jiann,Heijes,M,334,1000056,HUNTSVILLE,AL,35812,M,N,43500,5.0,0,3000,0
Simson,Cedeno,M,435,1001084,SALT LAKE CITY,UT,84125,M,N,75500,7.0,0,4950,0
Alejandro,Arruda,M,505,1011214,ROSWELL,NM,88202,M,N,81000,5.3,0,6600,0
Roland,Kaul,F,253,1002866,SPOKANE,WA,99206,S,Y,85000,0.0,0,0,0
Waltraud,Hertweck,M,410,1000439,MILLINGTON,MD,21651,S,Y,83000,4.75,2400,0,2400
Jitian,Shillner,F,443,1000362,PINTO,MD,21556,M,N,7000,4.75,0,4800,0
Ewart,DeTurk,M,330,1001774,GLENFORD,OH,43739,M,N,9000,0.8447795,0,2600,0
Nabil,Eppinger,M,712,1003496,EXLINE,IA,52555,M,N,73000,8.98,0,80,0
Hilding,Zohar,M,559,1003822,YUBA CITY,CA,95991,S,Y,2500,1.0,87,0,272
Novak,Kans,M,785,1002260,PRATT,KS,67124,S,Y,98500,6.45,2250,0,2250
Naseem,Mutlu,M,907,1010806,NULATO,AK,99765,M,N,77000,0.0,0,0,0
Holly,Otterbein,F,505,1015337,CANJILON,NM,87515,S,Y,11000,3.5857143,3300,0,3300
Yanbing,Raza,F,202,1016388,WASHINGTON,DC,20035,S,Y,87000,9.0,1370,0,1370
Lenka,Serra,F,228,1003798,COLUMBIA,MS,39429,S,Y,8500,4.4,6000,0,1500
Saroja,Koshimizu,F,302,1006637,WILMINGTON,DE,19801,M,N,80500,5.95,0,220,0
Moredachi,Meuss,F,563,1002857,DES MOINES,IA,50301,M,N,22000,3.5604086,0,80,0
Seijo,Rostami,M,931,1000182,KNOXVILLE,TN,37940,S,Y,17000,0.0,0,0,0
Hacene,Gerbig,M,719,1005139,GREELEY,CO,80639,M,N,28000,4.63,0,0,0
Uming,Wilf,F,270,1000315,VERSAILLES,KY,40386,S,Y,21000,3.0,20,0,20
Noriyoshi,Kandori,M,334,1004377,PHIL CAMPBELL,AL,35581,S,Y,21500,5.0,1500,0,300
Xuejia,Reich,F,605,1015718,WESTPORT,SD,57481,S,Y,53000,0.0,0,0,0
Kazuhisa,Wortmann,M,856,1001002,CRANFORD,NJ,7016,M,N,75500,2.2752812,0,2000,0
Ismo,Gist,M,860,1006266,NAUGATUCK,CT,6770,M,N,98500,5.0,0,24500,0
Brenton,Wohn,M,812,1001910,NEWBURGH,IN,47629,S,Y,2500,3.4,1000,0,1000
Garo,Maybank,M,505,1002206,SANTA FE,NM,87504,S,Y,73500,5.3,3300,0,3300
Nong,Nagaya,M,562,1002530,CONCORD,CA,94521,M,N,85000,9.3,0,174,0
Charlene,Heljanko,F,302,1015786,LITTLE CREEK,DE,19961,M,N,25500,3.5977273,0,220,0
Ascander,Dunlop,F,410,1000139,LUKE,MD,21540,S,Y,33000,4.75,2400,0,2400
Fiorella,Zlatin,M,802,1007349,BURLINGTON,VT,5406,S,Y,81000,4.616658,3300,0,3300
Qinsi,Brunk,M,808,1010167,HONOLULU,HI,96819,S,Y,7000,2.3013158,1040,0,1040
Renwei,Freuder,F,406,1000730,BROCKTON,MT,59213,S,Y,45500,6.9,1900,0,1900
Chirag,Passino,F,939,1006307,PONCE,PR,734,M,Y,56000,0.0,0,0,0
Christodoulakis,Shioya,M,605,1004835,YANKTON,SD,57079,M,N,34500,0.0,0,0,0
Omran,Plainfosse,M,469,1001728,HOUSTON,TX,77079,S,Y,20000,0.0,0,0,0
Corinna,Takeshi,M,870,1002409,BOONEVILLE,AR,72927,M,N,54000,7.0,0,40,0
Xiaoquing,Ouchi,M,276,1001825,MONTROSS,VA,22520,S,Y,82500,5.75,900,0,900
Siddharthan,Yanagida,M,202,1006611,WASHINGTON,DC,20047,M,N,9500,4.5,0,2740,0
Bagirath,Pries,M,817,1000355,HOUSTON,TX,77208,M,N,33000,0.0,0,0,0
Jiyuan,Passino,F,206,1003391,ROYAL CITY,WA,99357,M,N,43500,0.0,0,0,0
Mack,Bouabdallah,M,907,1001370,KODIAK,AK,99619,S,Y,87000,0.0,0,0,0
Hidetosi,Henser,M,203,1005094,HARTFORD,CT,6153,M,N,45000,5.0,0,24500,0
Mitsushi,Vondran,M,878,1001083,ELKINS PARK,PA,19027,M,N,20500,3.07,0,0,0
Arundhati,Driscoll,F,203,1002872,WATERBURY,CT,6749,M,N,7000,3.0,0,24500,0
Zamir,Aso,F,585,1001219,NYACK,NY,10960,M,N,38500,4.1766768,0,0,0
Zongyan,Challenger,F,507,1000861,FORESTON,MN,56330,S,Y,78500,7.85,3300,0,3300
Eliot,Kari,M,304,1013130,HILLTOP,WV,25855,S,Y,77500,6.5,2000,0,2000
Kensuke,Massotte,F,907,1009754,ADAK,AK,99546,M,N,31000,0.0,0,0,0
Ansgar,Cuhrov,M,803,1004644,MYRTLE BEACH,SC,29587,S,Y,49500,7.0,3300,0,3300
Joohack,Thenmozhi,F,509,1001218,SKYKOMISH,WA,98288,S,Y,55000,0.0,0,0,0
DeWLitt,Pfefferer,M,614,1000089,WOODSFIELD,OH,43793,M,N,66500,2.7534847,0,2600,0
Anette,Bergstra,M,480,1002970,KINGMAN,AZ,86402,S,N,89000,4.0945,2100,0,0
Pier,Nomura,M,574,1001738,BLOOMINGTON,IN,47402,M,N,25000,3.4,0,2000,0
Abelardo,Presso,M,303,1004076,DENVER,CO,80216,S,Y,16500,4.63,0,0,0
Springer,Mennie,M,207,1009144,RAYMOND,ME,4071,S,Y,8000,3.6368613,2850,0,2850
Greet,Oizhong,F,302,1001757,SELBYVILLE,DE,19975,M,N,67000,5.95,0,220,0
Zuotao,Walpole,M,520,1001038,PEORIA,AZ,85385,M,N,6500,2.87,0,4200,0
Devika,Signore,M,803,1002057,TURBEVILLE,SC,29162,S,Y,17000,7.0,3300,0,3300
Kuo,Nozaka,M,314,1001017,GRAY SUMMIT,MO,63039,M,N,48500,6.0,0,4200,0
Deidra,Wohr,F,224,1001783,ANNA,IL,62906,S,N,30000,3.0,2000,0,0
Menachem,Gluck,F,828,1000345,EVERGREEN,NC,28438,S,Y,74000,7.284965,3300,0,3300
Jef,Aamodt,F,612,1002868,AMBOY,MN,56010,S,Y,71000,7.85,3300,0,3300
Surendra,Ilarraza,F,507,1000321,MAPLE PLAIN,MN,55593,M,N,82500,7.85,0,6600,0
Srivas,Holand,M,970,1000647,COLORADO SPRINGS,CO,80949,S,Y,85500,4.63,0,0,0
Laurie,Maybank,M,225,1002882,POWHATAN,LA,71066,M,N,3500,2.0,0,9000,0
Dagobert,Riva,M,302,1004968,SELBYVILLE,DE,19975,M,N,6500,2.3022728,0,220,0
Stelios,Marshall,F,580,1000535,SHAWNEE,OK,74802,M,N,84000,6.25,0,2000,0
Udo,Poel,M,256,1003973,MONTGOMERY,AL,36109,S,Y,41000,5.0,1500,0,300
Elarbi,Ries,M,509,1000562,ROCK ISLAND,WA,98850,S,Y,17000,0.0,0,0,0
Sauli,Roohalamini,M,787,1007807,SAN JUAN,PR,927,S,Y,80000,0.0,0,0,0
Eamon,Gunderson,M,971,1003192,GARIBALDI,OR,97118,S,Y,39500,9.0,159,0,159
Bani,Arentze,M,817,1001276,ARLINGTON,TX,76019,M,N,10500,0.0,0,0,0
Qiu,Wothke,F,606,1001886,WINGO,KY,42088,M,N,11000,2.4444444,0,40,0
Guenter,Pomykalski,F,907,1006710,RED DEVIL,AK,99656,M,N,25500,0.0,0,0,0
Nora,Basagni,F,920,1000798,WASHBURN,WI,54891,S,Y,68000,5.6279135,700,0,400
Amichai,Razborov,M,612,1002847,NELSON,MN,56355,M,N,40000,6.3900213,0,6600,0
Alexis,Raviv,F,308,1010048,EDDYVILLE,NE,68834,M,N,86000,6.84,0,206,0
Michita,Rapp,F,515,1003752,AMES,IA,50011,S,Y,94000,8.98,40,0,40
Mendel,Hirokawa,F,712,1004117,HORNICK,IA,51026,S,Y,60000,8.98,40,0,40
Gert,Ostertag,F,720,1004522,WHEAT RIDGE,CO,80034,M,N,65000,4.63,0,0,0
Adrianus,Zafar,F,603,1004614,WOODSTOCK,NH,3293,S,Y,96000,0.0,0,0,0
Karell,Karavelas,M,336,1000246,CHARLOTTE,NC,28278,M,N,60500,7.001748,0,6600,0
Dingchao,Kushner,M,432,1000092,LOOP,TX,79342,S,Y,5500,0.0,0,0,0
TingTing,Brodal,F,970,1001629,COLORADO SPRINGS,CO,80939,S,Y,36500,4.63,0,0,0
Petar,Gunderson,F,203,1000435,DARIEN,CT,6820,S,Y,88000,5.0,12750,0,0
Koos,Ugol'nikov,F,808,1017138,WAIPAHU,HI,96797,M,N,2000,1.4,0,2080,0
Sumeet,Siems,M,256,1004668,GREENVILLE,AL,36037,S,Y,47000,5.0,1500,0,300
Xingbin,Seneviratne,M,360,1000628,SPOKANE,WA,99217,M,N,70000,0.0,0,0,0
Eldridge,Keutzer,F,562,1007675,ORLAND,CA,95963,M,N,88500,9.3,0,174,0
Matthias,Benowitz,M,239,1000079,HAVANA,FL,32333,S,Y,38500,0.0,0,0,0
Heiki,Zockler,F,253,1000746,SULTAN,WA,98294,M,N,11000,0.0,0,0,0
Shalab,Mamelak,F,207,1010614,STOCKHOLM,ME,4783,S,Y,22000,8.5,2850,0,2850
Wladslaw,Wiil,F,505,1010783,PETACA,NM,87554,M,N,59000,5.3,0,6600,0
Izaskun,Grinter,M,972,1000258,HOUSTON,TX,77091,S,Y,1500,0.0,0,0,0
Timon,Hanafy,M,307,1018485,CHEYENNE,WY,82003,S,Y,85500,0.0,0,0,0
Bhagirath,Tedrick,M,505,1007223,BUENA VISTA,NM,87712,S,Y,90000,5.3,3300,0,3300
Shiyun,Ghahramani,F,239,1000320,SARASOTA,FL,34278,S,Y,49500,0.0,0,0,0
Hodong,Yershov,M,704,1001427,MILLERS CREEK,NC,28651,S,Y,75000,7.305944,3300,0,3300
Sivarama,Krotopoulou,F,404,1000928,MELDRIM,GA,31318,S,Y,43000,6.0,2700,0,3000
Donpaul,Quiros,F,605,1018369,BLUNT,SD,57522,M,N,85000,0.0,0,0,0
Xuemei,Orleans,M,816,1001828,WHEELING,MO,64688,M,N,83500,6.0,0,4200,0
Rudiger,Telerman,F,571,1002354,ONEMO,VA,23130,S,N,91500,5.75,900,0,0
Nejib,Willamowski,M,617,1001300,SOUTHAMPTON,MA,1073,M,N,29500,5.3,0,7150,0
Namhee,Deyuan,M,559,1003484,SAN JOSE,CA,95138,M,N,24500,5.2921185,0,174,0
Loe,Bokhari,F,864,1002503,COLUMBIA,SC,29212,S,Y,75000,7.0,3300,0,3300
Sourav,Gestri,F,401,1013288,SLATERSVILLE,RI,2876,M,N,62500,0.0,0,0,0
Gurindar,Piveteau,M,251,1002902,FRUITHURST,AL,36262,M,N,49000,5.0,0,3000,0
Geof,Sanidas,M,205,1000686,ALTON,AL,35015,S,Y,54000,5.0,1500,0,300
Esteban,Abawajy,F,406,1016097,RAPELJE,MT,59067,S,Y,23000,6.9,1900,0,1900
Keld,Brule,F,605,1003208,REDFIELD,SD,57469,S,Y,84500,0.0,0,0,0
Hilding,Nykanen,M,775,1001401,VALMY,NV,89438,M,N,27500,0.0,0,0,0
Rogardt,Cuthill,F,217,1000223,SCHAUMBURG,IL,60168,S,Y,73000,3.0,2000,0,2000
Tanji,Carlsson,F,308,1001962,HUMBOLDT,NE,68376,M,N,27500,6.84,0,206,0
Yufeng,Bruckman,M,864,1004635,CLARKS HILL,SC,29821,S,Y,67500,7.0,3300,0,3300
Shovonlal,DeJean,F,802,1002256,CABOT,VT,5647,M,N,6000,3.6,0,6600,0
Dorothea,Pataki,M,208,1003220,HAILEY,ID,83333,M,N,9000,3.8258233,0,6600,0
Viliam,Macgregor,F,701,1004625,SCRANTON,ND,58653,M,N,90000,2.7990127,0,6600,0
Kristine,Urbach,M,918,1001551,SHADY POINT,OK,74956,M,N,86500,6.25,0,2000,0
Aikira,Luzi,F,205,1003351,EASTABOGA,AL,36260,S,Y,6000,5.0,1500,0,300
Karthick,Blom,F,952,1002385,VINING,MN,56588,S,Y,47500,6.7902346,3300,0,3300
Xiulin,Murugesan,M,952,1002150,FARIBAULT,MN,55021,M,N,2000,5.35,0,6600,0
Ramarao,Ferragina,M,207,1006541,RAYMOND,ME,4071,M,N,100000,8.5,0,5700,0
Johann,Kacprzyk,M,870,1004067,HARRISBURG,AR,72432,S,Y,25500,6.282897,20,0,20
Senro,Exarkhopoulo,F,435,1001216,GROUSE CREEK,UT,84313,M,N,72000,7.0,0,4950,0
Alyson,Backer,F,405,1004076,OKLAHOMA CITY,OK,73141,S,Y,89500,6.25,1000,0,1000
Garng,Zobel,F,937,1000291,PUT IN BAY,OH,43456,M,N,15500,1.0605462,0,2600,0
Silvia,Waack,F,845,1001194,ROUSES POINT,NY,12979,M,N,47000,4.2259145,0,0,0
Prateek,Lundstrom,F,845,1000773,SCHENECTADY,NY,12309,M,N,63500,4.321494,0,0,0
Hongbin,Rouse,M,870,1004061,WARD,AR,72176,M,N,66500,7.0,0,40,0
Akiro,Marinova,F,302,1002250,WILMINGTON,DE,19807,M,N,84500,5.95,0,220,0
Masumi,Ambriola,F,802,1004191,WASHINGTON,VT,5675,M,N,3500,3.6,0,6600,0
Celso,Kampfer,M,775,1009085,HENDERSON,NV,89011,S,Y,60500,0.0,0,0,0
Curtis,Schweizer,M,207,1011803,WEST FORKS,ME,4985,S,Y,38500,8.5,2850,0,2850
Marin,Papaconstantinou,F,302,1008183,NEWARK,DE,19702,S,Y,80500,5.95,110,0,110
Wuxu,Shiraz,F,859,1002812,MUSES MILLS,KY,41065,M,N,94000,6.0,0,40,0
Junxian,Stolboushkin,F,719,1000064,CASTLE ROCK,CO,80104,M,N,99500,4.63,0,0,0
Jaques,Chweh,M,910,1001244,BOSTIC,NC,28018,M,N,98500,7.798951,0,6600,0
Aparna,Strouf,F,660,1002940,LEES SUMMIT,MO,64064,M,N,84000,6.0,0,4200,0
Zahari,Kottmann,M,717,1000102,SEANOR,PA,15953,M,N,58000,3.07,0,0,0
Sakir,Bartscht,F,605,1008968,REDFIELD,SD,57469,M,N,44500,0.0,0,0,0
Hantao,Zercher,M,540,1002563,FULKS RUN,VA,22830,S,Y,12500,4.5446424,900,0,900
Rostam,Nemetz,F,443,1000966,MIDDLE RIVER,MD,21220,M,N,18000,4.75,0,4800,0
Jialin,Metha,F,708,1000970,WEST LIBERTY,IL,62475,M,N,26000,3.0,0,4000,0
Itai,Cannane,M,337,1001893,LAFAYETTE,LA,70596,S,Y,92000,6.0,4500,0,1000
Ramaswamy,Giorcelli,M,517,1000046,GLENN,MI,49416,S,Y,81500,3.9,3100,0,3100
Raffaele,Kroft,F,712,1002046,EVERLY,IA,51338,S,Y,86500,8.98,40,0,40
Jose,Spieker,F,972,1000926,ATASCOSA,TX,78002,M,N,32500,0.0,0,0,0
Ananlada,Sunjaya,F,308,1005616,WYNOT,NE,68792,S,Y,78000,6.84,103,0,103
Elfriede,Hartroth,M,908,1000999,GARWOOD,NJ,7027,S,Y,97500,2.6222396,1000,0,1500
Cuneyt,Munetoh,M,208,1009811,MOSCOW,ID,83844,S,Y,39000,7.8,3300,0,3300
Ubbo,Tsatalos,M,224,1000388,TEUTOPOLIS,IL,62467,M,N,79000,3.0,0,4000,0
Tiziana,Poesio,M,469,1001251,HOUSTON,TX,77028,M,N,95000,0.0,0,0,0
Xiaoqiang,Meyers,M,808,1012351,KUALAPUU,HI,96757,M,N,94000,8.25,0,2080,0
Linus,Perz,M,870,1004042,BLUFFTON,AR,72827,M,N,72500,7.0,0,40,0
Aurora,Bishr,M,208,1004274,ROGERSON,ID,83302,M,N,30000,7.8,0,6600,0
Dongshik,Dargam,M,603,1019751,WEST PETERBOROUGH,NH,3468,M,N,96500,0.0,0,0,0
Jarle,Haenni,F,763,1001092,VILLARD,MN,56385,M,N,41500,6.470064,0,6600,0
Servet,Gupte,F,631,1001349,SOUTH SALEM,NY,10590,S,Y,1000,4.0,0,0,1000
Agneta,Beydoun,M,207,1016647,ALNA,ME,4535,S,Y,5500,2.4507298,2850,0,2850
Mysore,Leake,F,520,1003087,PHOENIX,AZ,85099,M,N,54000,3.552,0,4200,0
Mihael,Devries,M,302,1005188,MAGNOLIA,DE,19962,M,Y,89500,5.95,0,220,110
Marilde,Poulin,F,505,1014361,GAMERCO,NM,87317,M,N,74000,5.3,0,6600,0
Koujuch,Abbey,M,573,1000975,SAINT LOUIS,MO,63115,M,N,63000,6.0,0,4200,0
Forman,Mehlenbacher,F,802,1014884,EAST HAVEN,VT,5837,M,N,62000,4.238644,0,6600,0
Shuzo,Salustowicz,F,406,1009039,CAPITOL,MT,59319,S,Y,43500,6.9,1900,0,1900
Pengyuan,Bolliger,F,401,1019904,WEST WARWICK,RI,2893,S,Y,41500,0.0,0,0,0
Ryouichi,Hamfelt,M,603,1015715,EAST KINGSTON,NH,3827,S,Y,26000,0.0,0,0,0
Yohji,Ragunath,M,252,1000473,WILSONS MILLS,NC,27593,S,Y,6500,6.0,3300,0,3300
Stacy,Zafar,F,307,1013072,SHAWNEE,WY,82229,M,N,29500,0.0,0,0,0
Dwight,Lebah,F,316,1001643,GREENWICH,KS,67055,M,N,57000,6.45,0,4500,0
Whanki,Strothotte,M,207,1009149,BLAINE,ME,4734,M,N,28000,8.5,0,5700,0
Truong,Agius,F,229,1001034,CRANDALL,GA,30711,M,N,92000,6.0,0,5400,0
Lifeng,Haberlandt,M,401,1005346,BRISTOL,RI,2809,M,N,72000,0.0,0,0,0
Ponnekanti,Buzato,M,989,1000258,EBEN JUNCTION,MI,49825,M,N,54000,3.9,0,6200,0
Eckhard,Schewe,M,574,1002721,WEST COLLEGE CORNER,IN,47003,M,N,84000,3.4,0,2000,0
Jean,Rani,M,302,1012681,NEWARK,DE,19718,M,N,62000,5.95,0,220,0
Erann,Servi,F,918,1003639,OKLAHOMA CITY,OK,73146,M,N,11500,6.25,0,2000,0
Hidekazu,Flatley,M,731,1001216,MORRISTOWN,TN,37813,M,N,6500,0.0,0,0,0
Nabeel,Heusler,F,939,1010309,BOQUERON,PR,622,M,N,8000,0.0,0,0,0
Takao,Ellozy,F,302,1002829,DOVER,DE,19905,M,N,70500,5.95,0,220,0
Arumugam,Gumb,F,406,1019066,FORT SMITH,MT,59035,S,Y,49500,6.9,1900,0,1900
Dina,Vaananen,M,228,1003288,HURLEY,MS,39555,M,N,18500,5.0,0,12000,0
Eyeun,Printista,M,219,1003216,CROSS PLAINS,IN,47017,S,Y,78000,3.4,1000,0,1000
